x_1,x_2,x_3,Classification
0.5285976254336456,-0.7980561136968062,-0.2892939504674472,Inlier
-0.8698527508769055,0.10741089328199414,-0.4814759514204672,Inlier
-0.01990318652858596,-0.04847432142104632,-0.9986261078746026,Inlier
-0.8021898337147978,0.5162560392403834,0.29995195053951,Inlier
-0.9899659544618408,0.12842007689266058,-0.05895500705911226,Inlier
0.7301405868101845,0.4486591620433814,0.5153636384214647,Inlier
-0.34302654621296946,0.8661182324108595,-0.3635546672492185,Inlier
0.16329126822254544,0.9535512803054432,0.25313221357646903,Inlier
-0.9201412803440692,-0.16556292784555174,0.3548646800260423,Inlier
0.15701608815940954,-0.9502301104171632,0.26908861981827176,Inlier
0.5704525417229852,-0.34870918233961706,0.7436301525582603,Inlier
-0.05506154022077889,0.6910287996871689,0.7207270112819597,Inlier
-0.5832607815560956,-0.6532430479726694,-0.4827839899726887,Inlier
0.4589917310768986,0.8736189326275254,-0.16160616126180125,Inlier
-0.8962609609347165,0.4263608132653829,-0.12219961872305367,Inlier
0.6249500384186027,0.5623345020416551,-0.5414954822472211,Inlier
-0.3499888159252507,0.5709270909595655,0.7426641808621774,Inlier
-0.4393884168532388,0.8067111969971308,0.39516435033370734,Inlier
-0.3637551778300425,-0.5792682366701818,0.7294727414967968,Inlier
0.4637124706286505,-0.8640846155701691,0.19577671393305726,Inlier
0.19525138148847104,0.8899901639963845,0.4120611678095038,Inlier
0.4075495230370792,-0.9099174307604192,0.07715993436108623,Inlier
0.09623830618202353,0.9852382879112908,0.14157579050403854,Inlier
-0.4378617621871494,0.7769610375550279,-0.4523368472010418,Inlier
-0.22170421794900905,-0.2768374372535442,-0.93499105507941,Inlier
0.5230184213573776,0.7899422691518261,-0.3200670903546639,Inlier
0.8129606594398591,0.5817610518429102,0.025476356916566526,Inlier
0.08493607759294118,-0.9949191422907698,0.05405333501759744,Inlier
0.837060100682125,0.4583032124213409,0.29881190292608834,Inlier
0.010572812056296385,0.6434558674307761,-0.7654101921937868,Inlier
0.6745807870701209,-0.4077059770308527,0.6153995433936996,Inlier
-0.4309967013439051,-0.6250746998241961,0.6507868030855913,Inlier
-0.09106714310471492,0.3816111663079996,-0.9198259037425472,Inlier
-0.7865830520723884,0.5448728156644297,0.2905180148328202,Inlier
0.4505442825598596,-0.6796958058134749,-0.5788121120123461,Inlier
-0.6921176293043635,-0.22037198204856487,-0.6873204323560407,Inlier
-0.05855414745940073,-0.9321740764362628,-0.3572434786465712,Inlier
-0.8823452032197013,0.4645921127544022,-0.07497406966134948,Inlier
0.6719128482422125,-0.4375189912722252,0.5975870285097996,Inlier
0.9124245158236826,0.2821814851496021,0.2964036308189956,Inlier
-0.4916524541408357,0.8612169809836459,-0.1287756809444544,Inlier
-0.7014110082395296,-0.12984646710549694,0.7008298598808611,Inlier
0.3762265195795303,0.7356479478929894,-0.5632723166692172,Inlier
-0.5839581871470085,-0.4148097807120907,-0.6978006029587296,Inlier
0.12850710568817098,0.6351507787613959,-0.7616228804509758,Inlier
0.6170218110022101,0.7815836886302535,-0.0917116263877146,Inlier
-0.15022637351824608,0.7415150219826846,0.6539017578150215,Inlier
-0.9187845017129436,-0.37300309772214585,-0.1292429050345959,Inlier
0.7421571135551591,0.3851441592012521,0.5485132591219972,Inlier
0.8217238202224575,-0.3900099107332769,0.4155264525981851,Inlier
0.7696855423503707,-0.5371136656907476,0.34509864680271285,Inlier
-0.12923192001021253,0.9540303763080972,0.2704166265818443,Inlier
-0.918325106826176,-0.23544646443078399,-0.3181885613276125,Inlier
-0.19866324638905689,0.678659732406296,0.7070741701861097,Inlier
-0.3427406582350888,-0.43635160560585706,-0.8319411742892455,Inlier
0.7539458556877826,0.6474728872299607,-0.1111058369003004,Inlier
-0.7594131456385427,-0.16524663684886234,0.6292735678872218,Inlier
0.9244645183987532,0.194056304870587,0.32818821545225424,Inlier
-0.6194554334574344,0.7725128466067874,-0.1396383464079275,Inlier
0.5996292576645902,0.1126753898763614,-0.7923061339336093,Inlier
-0.19066048815533151,-0.7887178810845193,-0.5844421975815202,Inlier
-0.051323093836004384,0.7854351745588685,0.6168123917406171,Inlier
0.945646412914397,-0.2466033109918444,0.21198978454159864,Inlier
-0.8751837109835676,-0.2607418624610247,-0.4075133779268936,Inlier
0.004800993655687612,0.9987608267412664,-0.04953545626134718,Inlier
-0.3004146997651202,0.9400507681660838,-0.16141735171718194,Inlier
-0.1006158532879551,-0.9846507707220008,0.14261595206605154,Inlier
0.5093733934563947,0.5342864777343146,0.6745937338494752,Inlier
0.6711782389368829,0.6721881942834688,-0.3125424819820721,Inlier
0.8363815312214671,0.1592944928347318,-0.5244913715059188,Inlier
0.3042754441304313,0.8025698670939394,-0.513125776522721,Inlier
-0.7141999308291648,-0.306537919209781,-0.6292479343550951,Inlier
0.4590535099518549,-0.8319327597071808,-0.31170139288568544,Inlier
-0.2028342260183956,-0.7601660266478186,-0.6172567445447529,Inlier
0.6712827509904815,0.741165862030819,0.0072548730356921205,Inlier
-0.6096819791760334,0.3155593437263042,-0.7271246006394083,Inlier
0.4797367232236305,0.5909556938732395,-0.6485553517391186,Inlier
0.6681817234787286,-0.5668686600136545,0.481864199441419,Inlier
-0.3062260225307992,0.9516657580286944,-0.023620078760176882,Inlier
0.4883780742642142,-0.13350088969222118,-0.8623597677474077,Inlier
0.8752078901356624,-0.1096294920433862,-0.4711608255347548,Inlier
0.7067336294147762,0.6997700376038897,-0.10416079649305973,Inlier
-0.19571631677079174,-0.9747809321188436,-0.10722526627243063,Inlier
0.9792774987027488,-0.011102767308614613,-0.20221846872276125,Inlier
-0.11014175336278853,0.7253789616106594,-0.6794807990067211,Inlier
-0.16801457338398001,-0.9106435083725732,0.3774910645160897,Inlier
-0.5647176372770891,-0.5614798556735638,-0.6048424272659583,Inlier
-0.8341544355557972,-0.5495922725871113,0.046202938814796216,Inlier
0.9687541886150468,0.12775487278580125,0.21258883912446125,Inlier
0.26525216276785396,0.7526773167451215,-0.6025928534295274,Inlier
-0.650950853723807,0.5273847641972643,-0.5460112604414333,Inlier
0.6198817423378556,-0.7107724435502487,-0.332489336679829,Inlier
-0.4716219834742506,0.7753432552775629,0.4200185010203786,Inlier
0.6122375463505885,0.6788480663623284,-0.405376972255133,Inlier
0.05107583436501961,-0.4275556182340257,-0.9025449863915024,Inlier
-0.4408585421178326,-0.8553816534365895,0.2719668597565254,Inlier
0.053008271517456594,0.4967679355281789,-0.8662630901647621,Inlier
-0.935461699954206,-0.3511120910265487,0.040394398791812586,Inlier
-0.4606253417289565,-0.8199677463137538,0.3398193484224017,Inlier
-0.4700863606253936,0.8328932559237922,-0.2920747126860468,Inlier
0.5775057130570056,-0.4566169101254145,0.6767482166759206,Inlier
0.5063793027834301,0.12201092967196543,-0.853635364047876,Inlier
0.6249214338520431,-0.7528386424067912,0.20665715572272325,Inlier
0.01104818739069722,0.9984523674672056,-0.05450511402164188,Inlier
-0.20218897321464435,0.6900834267325001,0.694913291900175,Inlier
-0.6779494605623623,0.2363230280125049,0.6960861694892397,Inlier
0.03707225009351218,0.9880358039381618,-0.1497027000734268,Inlier
0.31276748905156226,0.9033126233100888,-0.2936031375190441,Inlier
0.15966505294728967,0.9312643530431038,-0.32749622229660685,Inlier
-0.475000691349626,-0.7758336038953825,-0.4152788969886144,Inlier
-0.8269123234066723,0.008166417009774307,0.5622715705345607,Inlier
-0.6590353404677682,0.102883719079872,-0.7450418514169703,Inlier
-0.9586547992854276,-0.2732726562118037,-0.07939163163685492,Inlier
-0.7460242051261905,0.05058457712287166,-0.6639947935964077,Inlier
-0.10656720001062972,0.9812781394560204,0.16042644703298015,Inlier
0.2779688830427525,0.8064636794945654,0.521871280792545,Inlier
-0.4140383834523156,0.6624990157645133,-0.6242333467055766,Inlier
-0.1198427256490911,0.05805379219903033,-0.9910940814677024,Inlier
-0.9548906306267692,-0.17969486277889166,-0.2364183576461149,Inlier
0.6254937769141737,-0.037052202634438834,-0.7793488752295588,Inlier
0.7829016338042951,-0.07672611226681453,0.6173962548339484,Inlier
-0.3435305828940317,0.8391551444557321,-0.4216697548437239,Inlier
-0.912936665896475,-0.0830953013265605,-0.39955201783907457,Inlier
-0.8084449808233259,-0.5863849524406658,-0.05068925460815124,Inlier
-0.1445933647909532,-0.9228079828410533,-0.3570968855412445,Inlier
0.7090028287396929,0.01019412152460117,-0.705131951286747,Inlier
0.9130899585443116,0.12949599973108067,-0.3866490833549138,Inlier
0.923821534292929,-0.3611790281711621,-0.12689949718574056,Inlier
-0.8834890097595585,0.1087315741938096,-0.4556584405093477,Inlier
-0.20099529758007956,-0.8323118576673448,0.5165828703480486,Inlier
0.1987135104317805,0.9153913163213542,0.3501023832757173,Inlier
0.039653068844172565,0.5927454841958705,-0.8044130935636505,Inlier
-0.2820100562936821,0.9587738363740838,-0.03497225805915267,Inlier
-0.4066017813907994,0.5331394327697688,0.7419146423920729,Inlier
-0.4977047024468806,-0.6915890265190698,-0.5234449804522605,Inlier
-0.5338297780637454,-0.8089943200532257,-0.24607713866597056,Inlier
0.09155724510043807,-0.9651433520312048,0.2451847892908286,Inlier
0.4738580388898578,-0.7362549368853244,0.4831016734512985,Inlier
0.22030038242814984,-0.5448745477216493,-0.8090608560220541,Inlier
-0.6410723323650196,0.6710878678265865,-0.3723806363548457,Inlier
0.7851648482228978,0.3049267072579168,-0.539013788613945,Inlier
-0.4566161495725767,-0.35230106268491074,-0.8169367498041674,Inlier
0.5820149452746903,0.5570285645273744,0.5924337783900171,Inlier
-0.11253722858888483,0.991731005654934,-0.06168455725857221,Inlier
-0.7466756879189476,-0.3079693343589993,0.5896018200152043,Inlier
0.13426609976487874,-0.5149758017783037,-0.8466242011877058,Inlier
-0.905881930155423,-0.0029803685937671875,0.4235198295486657,Inlier
0.5911369801596512,0.37001862844242384,-0.7166891134190023,Inlier
0.3584970718968057,0.9329122450641356,-0.03397929444251288,Inlier
-0.2801517251021204,0.55285871967028,-0.7847689131246502,Inlier
0.5609550638366065,0.7573604740568014,-0.3342671516803972,Inlier
-0.7367109811318909,0.6219018792805409,0.26550891289562845,Inlier
-0.27758083983462895,-0.3714390809541621,-0.8859920352331783,Inlier
-0.3173757574680545,-0.5578302779842937,-0.7668754850270962,Inlier
0.8392596700911983,0.22290695886829734,0.4959392037805644,Inlier
-0.20313653309849464,0.9191439962581432,0.3375053526439759,Inlier
-0.3566098160898677,-0.7204013485960739,0.5948540459720424,Inlier
-0.6648480198011752,-0.7274579802602554,0.16965257888439594,Inlier
0.618605093435898,-0.2839919993667009,-0.7325819289819179,Inlier
-0.2988377782660358,-0.933495922014092,-0.19819522159749495,Inlier
-0.7648243431029433,-0.364578530410132,-0.5311555510028487,Inlier
0.7510420433039472,-0.004657858975416333,0.6602379522108655,Inlier
-0.7885695259663013,0.35619115327258744,-0.5012843155811152,Inlier
-0.7064487123951801,-0.10834683747938828,-0.6994220325121357,Inlier
0.7638724362700761,-0.6435331558022362,0.04862076192362052,Inlier
-0.4936741822616066,0.5456865579358752,0.6771351285056999,Inlier
0.3801896689853584,0.6148998448158575,0.6909080955107113,Inlier
-0.8666667096933816,-0.04590377806552285,0.4967712325291784,Inlier
0.442142930884036,0.8288736937978656,0.3427506796479867,Inlier
0.01968392242747248,-0.5784918934471454,-0.8154505947105599,Inlier
-0.7916619236207768,0.2250369053840732,0.568005096723798,Inlier
0.5948384696446357,0.7890810360034087,0.153356818076716,Inlier
-0.8051228179054625,0.586583199968685,-0.08773481408463422,Inlier
-0.8185912430796821,0.4019403083042857,0.4103076471545669,Inlier
0.9457792598807868,0.32329450643862045,-0.03134092669274901,Inlier
-0.3679299666113502,-0.5603910102278186,-0.7420171529858428,Inlier
0.2964322298775566,-0.32733751993816146,-0.8972057072547818,Inlier
-0.7102712958852992,0.3763015116826834,-0.5949049155510021,Inlier
0.9982159690541242,-0.02298903902087764,-0.05510338655865359,Inlier
0.1973729010752724,-0.9772114920154644,0.07811298095733336,Inlier
0.5019566153871506,0.8228856608762358,-0.2662681832163891,Inlier
-0.7301702887159809,0.4694226208002858,0.4964813718130944,Inlier
-0.9666582183582672,-0.20614232324392812,-0.15191192003268406,Inlier
0.7732478370115285,-0.2503835897116848,-0.5825768966926884,Inlier
0.000331613664007126,0.834015921200539,-0.5517402769568251,Inlier
0.395949380181784,0.7750975817534757,0.4923899136797739,Inlier
-0.3667270647764732,0.9120348711571896,0.1835855488695148,Inlier
0.013940194288107688,0.5673181054243935,-0.8233807371082266,Inlier
-0.8848167745822842,-0.4213891634499772,-0.19882265551171924,Inlier
-0.9940074249080272,-0.019224186365407486,0.10760887457036694,Inlier
-0.5321204819069637,0.8148055516456123,0.2300863006408471,Inlier
-0.27318325942718524,-0.8659069456280435,0.4190179808574467,Inlier
-0.11135417642102437,-0.6890537916330978,0.7161041262481644,Inlier
0.5182227698181775,-0.7949818055802556,-0.31535549723816936,Inlier
0.4633938743598992,0.020664130426002257,-0.8859114577199344,Inlier
-0.13410246100368065,0.5130841804584927,-0.8477978259679564,Inlier
-0.3954894868607409,-0.700491220259133,0.594053967348505,Inlier
0.3168481583755807,-0.9410497289449647,0.11845949597483155,Inlier
-0.6476889190010158,0.2342765340114417,0.7249921170708558,Inlier
-0.5619689083151974,-0.5659000432239195,0.6032811012837973,Inlier
0.2736634953241029,0.6604766759358279,0.6991987213030026,Inlier
-0.343242154020022,0.8411582906386312,-0.41789658265364105,Inlier
-0.5865526920589459,-0.8092144465500428,-0.033584504360064514,Inlier
0.3792436965509576,-0.81671687005841,0.4349112240312491,Inlier
-0.3968190813943837,-0.9048691186576228,-0.1540989770929527,Inlier
-0.7552023531765172,0.4085192465594194,0.5126221132054052,Inlier
-0.6859241527983744,-0.3886360752502267,0.6151992015777754,Inlier
0.5454869818411904,-0.00648064620980133,-0.8380942392514652,Inlier
-0.9123851058899964,-0.2482227687822945,0.32548252734694033,Inlier
-0.6380453356417112,-0.7664415361194491,0.07392916458824203,Inlier
0.9911666946165372,-0.07622227411358963,0.10852994246695563,Inlier
-0.5757673388281034,-0.6034481227789553,-0.5516723073105618,Inlier
-0.21096089709539367,0.5857118988659573,-0.7825835874994705,Inlier
-0.8330779156281792,0.17978346564664147,0.5231243561264294,Inlier
-0.6818956600701213,-0.2822671857645043,0.6747914823248145,Inlier
-0.4016180294548692,0.38117038461571934,-0.8327136940801997,Inlier
-0.7149865533793477,-0.5476601166472974,-0.43458327754366016,Inlier
-0.033046819516032985,-0.9620323088028528,-0.2709275632698287,Inlier
0.9458207577727894,-0.06767597964775499,0.31755795682807786,Inlier
-0.03306011612025827,-0.9901495815577884,-0.13605452900602535,Inlier
0.004991422164042642,0.9887780092360111,-0.14930885491507578,Inlier
-0.9634448379513066,0.2518729112324116,0.09129118693658364,Inlier
-0.03616249818512973,-0.7840532451365485,0.6196392357782534,Inlier
0.6430444829716702,-0.7114110604482683,0.2835279456977178,Inlier
-0.9703929919396715,-0.06019939318180113,-0.2339091153737183,Inlier
0.3416872569917918,-0.9387502074297259,0.04469749948343246,Inlier
-0.8203878880828239,-0.5145447325810596,-0.2494141761409924,Inlier
-0.5928870745587292,-0.251534895273058,-0.7649935380649718,Inlier
-0.0009328140716592789,-0.9234219460444641,0.3837851474736389,Inlier
-0.9576955173224831,0.2718532641665993,0.0944198012198007,Inlier
-0.5346923273777406,0.4399507255131318,0.7214897602626416,Inlier
-0.037927490076745084,-0.8026186904892068,-0.5952854300030106,Inlier
0.9167400932321988,-0.3090705340140254,0.2531067096402322,Inlier
-0.6024689989340736,0.6367072626961054,0.4812847046742789,Inlier
-0.5942496039469642,-0.4924484043181845,0.6358946275078521,Inlier
-0.4248934847307183,0.8922531095053167,0.15280679046259812,Inlier
0.9630385592281032,0.2611709880783065,-0.06592759988093386,Inlier
-0.4945865643417218,-0.5504423399369699,-0.6726049068936125,Inlier
0.05788411363883515,0.3886452893683574,-0.9195674355043421,Inlier
-0.5462508413274836,-0.6389120893142569,-0.5416653583875448,Inlier
-0.32218755925440484,-0.6625078055180422,0.6762237679121885,Inlier
-0.8323396543647894,0.5173758964152402,0.1988287745283102,Inlier
-0.17548364841512706,-0.9611255685640098,-0.21317394444777985,Inlier
-0.2415157125032009,0.8071016700037945,-0.5387550973226677,Inlier
0.4881210494548011,0.7081907953509772,-0.5101015962132386,Inlier
-0.7494604085086003,0.2231403299616308,0.6233117111227227,Inlier
-0.521878658655891,0.8109492132311124,-0.2645827643656479,Inlier
0.9792578162384312,-0.17604074933165045,-0.10031841262046387,Inlier
0.8835091760451752,-0.3128056104010862,0.34866055977924915,Inlier
-0.15943008513796822,0.95607877091562,-0.2459581910759993,Inlier
-0.9523683552398166,-0.1857647342143546,-0.2418387468129887,Inlier
0.3414370213604996,-0.2540296759643849,-0.9049252367869399,Inlier
0.4583992464647144,-0.7865233908271163,-0.4138249467134592,Inlier
0.6224514895667992,-0.7743670916819863,0.11362108279740765,Inlier
0.3880397025700161,-0.8795721970031856,0.2752779313500499,Inlier
0.9609122813659118,-0.03055149839120057,-0.2751621221502173,Inlier
-0.0773403648528229,-0.7630276590216438,0.6417221046001006,Inlier
0.900906805396028,0.3957472327653887,-0.17818825929241414,Inlier
0.6797121568263407,-0.7006805142187387,0.2168829196978135,Inlier
-0.9267447645292048,0.2740802731060304,-0.2569516400255744,Inlier
-0.4860632262620732,0.6421700165958563,-0.5927564507122486,Inlier
0.6635390866915284,0.7428076890521997,0.08917744960191913,Inlier
0.9186359460321676,-0.29366047477252977,0.2643322231850611,Inlier
-0.6783136440983923,-0.22772249624984198,-0.6985936336180715,Inlier
-0.22569487308017505,-0.7595448779897859,-0.6100437710400826,Inlier
0.6501259944699612,0.2287951854543589,0.7245612151001111,Inlier
-0.03499818650748468,0.15291783357296534,-0.9876189868145197,Inlier
0.7473042688322031,-0.630539318665989,0.20965804873983884,Inlier
0.8567188598524141,-0.19488059922488515,0.4775503609243005,Inlier
0.9132090028977778,0.31183283830626324,0.2623158363124617,Inlier
0.923075529315701,-0.29187620858772456,-0.25047923274992995,Inlier
0.02632355858338763,-0.4324894099102504,-0.9012546702120274,Inlier
0.7687310799867565,-0.5369314858819407,-0.3475012318409909,Inlier
-0.4902665941575852,0.293745660492582,-0.8205803760722641,Inlier
0.5736153221018002,-0.8158859451905088,-0.07277078184709754,Inlier
0.6400284323981434,0.6341815978844021,0.4337940832085677,Inlier
-0.8640675545232219,-0.1334683446937168,-0.4853591064201619,Inlier
0.6182280881598833,-0.7688180537611694,0.1634406045665003,Inlier
0.004300740059432735,0.6911641309381581,0.7226850266467695,Inlier
0.8001836696052146,0.3486573832193438,-0.4880001270735208,Inlier
-0.8847961984262712,-0.16271744112024308,0.4366448460771053,Inlier
-0.12780226657449795,-0.9732574577213512,0.19088347662433594,Inlier
-0.2672412522420098,-0.7173487210568065,-0.6434228201566109,Inlier
-0.15018854519447847,-0.9858580727835076,0.07434555279204154,Inlier
0.8011731376849769,0.2442748216388611,-0.5463070702135492,Inlier
0.21432037879712426,0.8248542878934301,0.5231464221191612,Inlier
-0.4862351031672936,-0.4668134525799205,0.7386884491707622,Inlier
-0.752846033259611,-0.0240803328866871,0.6577560245055419,Inlier
-0.2837133671475903,0.462171611649598,-0.8401810082874939,Inlier
0.5493132470798391,-0.7432239619824391,0.381933369735782,Inlier
-0.035553864383420127,-0.9868317120319541,-0.1577944702943925,Inlier
-0.6387486152701984,-0.4579842077633401,-0.6182642411863958,Inlier
0.5387783919538077,-0.4237377284113445,-0.7281237407779414,Inlier
-0.10169887243826434,-0.994652202766206,0.01800929973985814,Inlier
0.4747401149521557,-0.7043382773991818,0.5277588599403777,Inlier
0.2911743838481069,0.6135153455921458,-0.7340411425210615,Inlier
-0.09502102034463557,0.9711455936232198,0.218740123614458,Inlier
-0.6728194547873678,-0.4239881687209677,-0.6062573826719715,Inlier
0.10571798870530542,0.8493961078104888,-0.5170589510882656,Inlier
0.09862640052747378,-0.2535229143893705,-0.9622884001163654,Inlier
0.17096249293545976,0.8744489257037417,0.4539943858076495,Inlier
-0.2408682000680448,0.7544311807112518,-0.6105866881668868,Inlier
-0.95635004568811,-0.2541835256171254,0.14417116707995986,Inlier
-0.6779643095624607,-0.658747658606692,0.3262145264081555,Inlier
-0.9412159213491212,-0.27987720903847624,-0.18915955503161386,Inlier
0.2708263652600532,-0.9467637865964744,0.17404428249596013,Inlier
-0.08544287264420966,-0.969714178910122,0.22880980471774684,Inlier
-0.7604979869713885,-0.5370912573674298,-0.3649325870238763,Inlier
-0.2661474583746569,-0.9601779835889228,-0.0849927657616829,Inlier
-0.8292155926193112,-0.4108799596997657,0.37891840767389934,Inlier
-0.60476943120874,0.4600736353338154,-0.6500662928857213,Inlier
-0.6275503631929744,-0.7296808832789159,0.27156279243237075,Inlier
0.9022161306516212,0.3879521155012916,0.18841233948467664,Inlier
-0.5200014466358064,-0.4173100311671909,0.7452857394207317,Inlier
-0.9682996102808136,-0.10057394751727196,-0.22864983229999866,Inlier
0.5551176870008763,-0.44821994874700205,-0.7006734125996449,Inlier
-0.7759155296963144,0.5946386508042575,-0.21061805655209226,Inlier
0.9519968930287376,-0.19247541243484195,-0.23802338387576066,Inlier
0.7524145722070328,0.5730163387131334,-0.3248454818806991,Inlier
0.8864625181166198,-0.4107903185946215,0.213156088637578,Inlier
0.8282748934273572,0.3035688895901637,-0.4709635125897706,Inlier
0.5617536411350038,-0.2128825247049753,-0.7994459815064436,Inlier
0.22655880227809244,-0.9717446907067402,-0.06620698749813564,Inlier
-0.5889568044708545,-0.2049100698820032,-0.7817555536920938,Inlier
-0.6585571875206107,0.2456082602366161,-0.711322017983758,Inlier
-0.5004888339746915,-0.7786971963948597,-0.3783405917866057,Inlier
0.8127661383291637,0.4052433926187037,-0.4185558470794332,Inlier
-0.33114146221166263,0.15886937312148458,-0.9301106677639541,Inlier
0.1102962791493376,0.8340466386894229,0.5405561351947518,Inlier
0.8603636756454572,0.2596285591861394,0.4385970324623363,Inlier
0.08911467628941569,0.926752027169503,0.3649510304233288,Inlier
-0.7587263596876459,-0.4919191561518749,-0.4270244195897472,Inlier
0.10525408842361847,-0.8184126737887929,0.5649090831735597,Inlier
-0.2280817171194052,0.9466855919148232,-0.2275194944982616,Inlier
0.004166545545711493,0.9968537838140108,0.07915284956276081,Inlier
-0.9352021246291844,0.34152322653716805,0.09358884455265692,Inlier
-0.18062822344375887,0.7256820009704319,-0.6638968883517242,Inlier
0.9620279630146508,0.24525078912408985,0.11980921839279846,Inlier
-0.8380630255857395,-0.1224503201512046,-0.5316542901556834,Inlier
0.7751360584323165,-0.5926465169154662,0.21893879716938816,Inlier
-0.4899507675381893,-0.5542623372065738,-0.6728606891051412,Inlier
0.8659723573197986,0.25678613452510873,0.4291302336979345,Inlier
0.6401882498078271,0.6979015675056556,0.3210800630390185,Inlier
-0.927682417129164,0.2346808378168184,0.29039668956616543,Inlier
-0.2692630254945378,0.8378489601554071,0.4748752921220802,Inlier
0.7427582716861217,-0.5141028648771377,0.4289619961802733,Inlier
0.6411235253997329,-0.3009693139679013,-0.7059589911805847,Inlier
0.34798281869145603,-0.7145688778528992,0.6068766569078081,Inlier
-0.5829293054804744,-0.8056497652468244,0.10546032699450728,Inlier
0.45216728874619,-0.3639051928126407,-0.8143204244226682,Inlier
0.7934102800717582,-0.2545833147281304,0.5528901005972995,Inlier
0.6970114224748128,-0.4139859313268279,0.5854833264945271,Inlier
-0.5024397095749022,-0.267027537501367,-0.8223445947157699,Inlier
-0.7614809723365349,0.3063507299499997,0.5712232129636432,Inlier
0.40678723437041947,-0.9104626256913124,0.07471246999361268,Inlier
-0.29149986315190163,0.8066619426510716,0.5141248292592199,Inlier
0.8414898795208521,-0.53888528578763,-0.038696659100831685,Inlier
-0.4092456815898596,0.5422711978059603,-0.7337982829975417,Inlier
0.9773259243941356,0.03427937067892416,-0.2089472714658059,Inlier
-0.44067065182019616,0.8499848815568134,0.2886781559959352,Inlier
0.11577158906198826,-0.8948845117741042,0.4310204748650409,Inlier
0.33618401121681923,-0.026995492104800862,-0.9414093445511306,Inlier
0.5139769065248062,-0.5739363778780581,-0.6375145282324204,Inlier
-0.15794212986545175,0.9589917122787192,-0.2353490586220709,Inlier
0.7216779390738842,-0.6505605194482774,-0.23654167241578905,Inlier
0.8068787999485946,-0.5294638669867796,0.261943917182518,Inlier
-0.15205179121065915,-0.7157091508035912,-0.6816455561695041,Inlier
-0.27780027626411585,-0.2593806924939844,-0.9249587357655054,Inlier
0.1952681863081256,0.9189683985947092,-0.3425892844211722,Inlier
-0.8950262749726129,0.2303495765817079,-0.38192543732681183,Inlier
0.8353038555804898,-0.4937985789088949,-0.2417238761891844,Inlier
0.2803306900565091,-0.8668993526719675,0.41218953959236426,Inlier
-0.8906959648054491,-0.4180721668929185,0.1785395237720489,Inlier
-0.9130346724388354,-0.40751424598292857,0.017315491488079385,Inlier
-0.3998299174910655,0.2777208807783055,-0.8735028044939581,Inlier
-0.43948412361310135,-0.7473305827273643,-0.4983479760292023,Inlier
-0.6965556307579941,-0.6370145171819024,-0.3301859448232781,Inlier
