0.50715059,0.98455182,No
0.36191494,0.56941502,No
0.48914198,1.1819959,No
0.28026517,0.88950367,No
0.56436783,1.0578337,No
0.52313913,1.0139097,No
0.49519521,1.3520143,No
0.31629472,1.0418249,No
0.47100771,1.0392087,No
0.59198616,0.23082176,No
0.81775905,0.71403551,No
0.70767047,0.40244262,No
1.3918721,0.52982603,No
1.3576808,0.56445883,No
0.34053319,0.15611556,No
0.94892325,0.32062865,No
1.081838,0.2168946,No
1.0708559,0.42133151,No
0.63389277,0.36052187,No
1.4891476,0.45995875,No
1.3766955,0.46243707,No
1.0062745000000002,0.38183892,No
1.142867,0.79036643,No
0.66531336,0.49598378,No
0.55758623,0.24411222,No
0.7306524,0.4983792,No
0.8221120999999999,0.4283588,No
1.7712433999999997,0.7917371999999999,No
1.0256469,0.35286742,No
0.51385159,0.37431618,No
0.66092382,0.55681298,No
1.2535567,0.59007011,No
1.1482133,0.54598676,No
0.75016287,0.47511343,No
0.87446485,0.24861767,No
1.2698929,0.62994584,No
0.96721705,0.59619302,No
0.75180692,0.61943271,No
0.91341484,0.60072611,No
1.2536556,0.56727002,No
0.67212663,0.55769912,No
0.74215292,0.58741546,No
0.52182376,0.30900968,No
0.60602531,0.29832914,No
1.7649279999999998,1.1135627,No
0.61387755,0.1216361,No
1.2087888999999998,0.66946227,No
0.66499561,0.27495829,No
1.2130721000000002,0.76399521,No
0.49453342,0.35499418,No
0.74198234,0.57170223,No
1.1146579,0.4494788,No
1.6278932,1.1457025,No
0.84514035,0.37479712,No
1.3589277,0.46960596,No
1.230779,0.65028768,No
1.0322786,0.34815527,No
0.65279361,0.35819051,No
1.2582608,0.32044362,No
0.092298973,0.44627588,No
0.40876533,0.23793135,No
0.67275811,0.49006934,No
0.80892931,0.5431949,No
0.87288059,0.55351755,No
0.53261055,0.60600949,No
0.87704604,0.49489119,No
1.5576276000000002,0.73401271,No
1.0327226,0.31545496,No
0.57399088,0.5116903,No
0.47410558,0.27710224,No
1.150267,0.36982152,No
0.8970485,0.51236542,No
1.0634178,0.62303079,No
1.0312574,0.97360499,No
0.91867031,0.63229676,No
1.6530276000000002,0.82141858,No
0.93025544,0.38289022,No
1.149149,0.73933975,No
1.0280071,0.60849996,No
1.0233404,0.80566331,No
0.51581257,0.26553526,No
0.95603151,0.63058384,No
1.3330445,0.52315741,No
0.56192468,0.0050396262,No
0.76317963,0.48796918,No
1.0377838,0.7235314,No
1.2692412,0.55654454,No
0.81128362,0.65754389,No
0.2765628,0.39045904,No
1.1155867,0.86248079,No
0.82567031,0.69827632,No
0.78507085,0.33558977,No
0.42512456,0.23043628,No
0.7696834,0.57220181,No
1.5350729,0.88362791,No
1.450776,0.8641299000000001,No
1.0794745,0.6819761999999999,No
1.1505404,0.51205357,No
1.7667525000000002,0.89201706,No
0.50470777,0.48925969,No
1.3001945,0.61339697,No
0.69436432,0.11532798,No
1.0246133,0.57523704,No
0.94872346,0.63072284,No
0.92693859,0.70166846,No
1.1550024,0.70265648,No
0.53220001,0.21217207,No
0.73813765,0.36990348,No
0.7523066999999999,0.26579309,No
-1.4609892,-0.42813523,No
-1.1328778,-0.23579507,No
-1.2532936,-0.36160088,No
-1.7904249,-0.23168953,No
-1.2381112,-0.41120776,No
-1.1068776000000002,-0.32626177,No
-1.5073811,-0.26836713,No
-1.3859108999999998,-0.21664259,No
-1.2837305,-0.25888634,No
-1.7186437,-0.32658709,No
-1.3933779,-0.3159172,No
-1.9223254,-0.38402403,No
-1.4559115,-0.3830515,No
-0.88822383,-0.36345266,No
-1.9316336,-0.42278559,No
-1.2922423,-0.41241145,No
-1.4909018,-0.17750184,No
-1.5727348,-0.3981697,No
-1.1810964,-0.23551977,No
-0.89185301,-0.48667627,No
-1.3178805,-0.35246504,No
-1.603398,-0.28839988,No
-1.3787331,-0.05929686,No
-1.9047024,-0.4190573,No
-1.3020181999999998,-0.24077309,No
-1.809577,-0.46122483,No
-1.7201784,-0.35428942,No
-1.4321411,-0.2453893,No
-1.5743885,-0.2145867,No
-1.7858679,-0.37324454,No
-1.3892622,-0.36596634,No
-1.5206773999999998,-0.25832983,No
-0.92098365,-0.13389019,No
-2.0559346,-0.41830651,No
-1.4032283,-0.27880441,No
-1.7941588,-0.29588523,No
-1.4916813999999998,-0.30398592,No
-1.7339782,-0.36951806,No
-1.4681558,-0.28981879,No
-1.4861654,-0.2951512,No
-1.7864968999999995,-0.27698369,No
-2.0706959,-0.22071668,No
-1.5067077,-0.34474784,No
-0.87018391,-0.39354732,No
-1.1112959999999998,-0.32015847,No
-2.0521287,-0.40943758,No
-1.6678611,-0.27923833,No
-1.593166,-0.21589709,No
-1.3087066,-0.29575006,No
-1.3881225,-0.36818607,No
-1.5114088,-0.24898437,No
-1.5615411,-0.41144675,No
-1.5017656,-0.33743268,No
-1.6647466,-0.44607705,No
-1.7297366000000003,-0.27655791,No
-0.80074273,-0.41774458,No
-1.6479193,-0.30228597,No
-1.5187806,-0.19254136,No
-1.4048622,-0.39993494,No
-0.90931984,-0.33639701,No
-1.5194369,-0.33867887,No
-1.6731471999999998,-0.29644991,No
-1.6924698,-0.23631107,No
-1.8692098,-0.46970064,No
-1.3545134,-0.004228008,No
-1.6039649,-0.35561206,No
-1.430127,-0.24778332,No
-1.8284391,-0.29982777,No
-1.6958581999999998,-0.35949446,No
-1.46378,-0.13739401,No
-1.6147754,-0.36576382,No
-1.4570389,-0.3422073,No
-1.2537911,-0.20217499,No
-2.4251699,-0.22260873,No
-1.4124617,-0.13482264,No
-2.5198935,-0.3258766,No
-1.8229166,-0.34639028,No
-1.6345813,-0.20637413,No
-1.6464683999999998,-0.24032741,No
-0.85096455,-0.13230864,No
-1.5359271,-0.24643962,No
-1.0219375,-0.41237814,No
-1.8015025,-0.35826588,No
-1.6211694,-0.31814884,No
-1.8433987,-0.35623662,No
-1.4099452,-0.27490372,No
-1.8311831000000005,-0.23139936,No
-1.2106192,-0.3996637,No
-1.2043904,-0.31275673,No
-1.4779074,-0.37985183,No
-1.6949602,-0.16890832,No
-1.0790986,-0.51036326,No
-1.8344545,-0.31480248,No
-1.2493273,-0.1855141,No
-1.3575645,-0.3316019,No
-0.92267857,-0.2267351,No
-1.3494302,-0.33297112,No
-1.4250246000000002,-0.4183234,No
-1.7631336,-0.19402466,No
-1.6761293000000002,-0.13461018,No
0.4439494000000001,-1.2477203,No
0.030512019,-1.2158512,No
0.55821311,-1.197535,No
0.75225712,-1.849707,No
-0.022727178,-1.5059667,No
0.70081564,-1.6821191999999998,No
0.26113783,-1.1827364,No
-0.17022005,-0.95011927,No
0.31177396,-2.1480174,No
0.14114629,-1.5090306999999998,No
0.3018216,-1.7334498,No
0.5269443,-1.3320005,No
0.15330476,-1.2947193,No
0.9710785,-1.7048912,No
0.49987171,-1.2436118,No
0.49235143,-1.1484531,No
-0.1300693,-1.6968701000000002,No
-0.26045423,-0.62451467,No
0.39420597,-0.9626594,No
0.10690381,-1.4163486,No
-0.35237477,-1.769755,No
0.07905367,-1.2769731000000002,No
0.29791213,-1.3827049,No
0.16012562,-1.5862434,No
0.28987778,-1.2802613,No
0.48558912,-1.3821392,No
0.22719335,-1.5323394,No
-0.21592416,-1.7765218999999997,No
-0.37793503,-1.5952453000000002,No
-0.012803418,-1.7923748,No
-0.17624971,-0.6350473000000001,No
0.091278428,-1.9688222,No
0.63194674,-1.6007862,No
0.51904404,-1.6035357,No
0.18285861,-1.7419428,No
-0.092783458,-1.8241393,No
-0.1034672,-2.0775887,No
0.91410815,-0.97007708,No
-0.16044959,-1.1370365,No
0.33791795,-1.2980436000000002,No
0.4429724,-1.5414968999999998,No
0.70291709,-1.6801596,No
0.14452855,-1.9504627,No
0.63120994,-0.93310171,No
0.79053507,-1.5109336000000002,No
0.78168023,-1.1585833,No
0.49076558,-1.8902747,No
-0.33131936,-1.6267005,No
0.42411568,-1.1722728999999998,No
0.2536026,-1.0234676,No
0.74593809,-1.1235753000000002,No
0.18583301,-1.4573271,No
-0.18259085,-2.2051559,No
0.68396545,-1.6050978,No
-0.21400893,-1.8698746,No
0.38542876,-1.5707998,No
0.31860096,-2.0598343,No
0.054023708,-1.6538959,No
0.53651268,-1.6573931,No
0.68171699,-1.5038839,No
0.21405474,-1.4997201999999998,No
0.46593693,-0.82495863,No
-0.041694783,-1.584976,No
-0.044545088,-1.3709775,No
0.17916796,-1.2715166,No
-0.30643049,-1.5670256,No
0.42168568,-1.9361889,No
0.11822039,-0.88525176,No
0.53415629,-1.4824959999999998,No
0.31182446,-1.5556709,No
-0.27317159,-2.1299888,No
0.37638837,-1.6299032,No
0.29429245,-1.4361691,No
0.20395524,-1.882899,No
-0.020245127,-1.8418832,No
-0.15631772,-1.3888274,No
-0.043904778,-1.6648938999999998,No
0.0073257307999999985,-2.2371272,No
-0.25953854,-1.4104141,No
0.87218136,-1.3790795,No
0.56954567,-1.3274559,No
0.24318197,-1.1140878,No
0.029541593,-1.8674922,No
0.4517785,-1.4285564,No
0.47605953,-1.7892814,No
-0.32914832,-1.4329988,No
-0.19168187,-0.78912954,No
0.27890427,-1.5451619,No
0.18936182,-1.0212405,No
0.6313124,-1.324669,No
0.23998321,-1.9036691000000003,No
0.29484831,-1.7721616999999998,No
0.020420716,-1.8962894,No
0.1041153,-1.4608506,No
0.44816617,-1.7382263999999998,No
0.1900498,-2.0221988,No
0.37125914,-1.6953785,No
0.88184926,-0.72175702,No
0.40295546,-1.6321995,No
-0.032681717,-1.6791644,No
